machine	subject	start_time	end_time	stim	block	correct	latency	fluent	learning
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:16.441	2013-10-15 09:22:16.801000	AND	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:17.841	2013-10-15 09:22:18.071000	HE	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:18.081	2013-10-15 09:22:18.491000	FOUND	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:18.501	2013-10-15 09:22:18.851000	THAT	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:18.961	2013-10-15 09:22:19.241000	HIS	block	1	0.1100	1	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:19.251	2013-10-15 09:22:19.551000	MONEY	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:19.561	2013-10-15 09:22:19.841000	WAS(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:19.851	2013-10-15 09:22:20.201000	NOT	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:20.211	2013-10-15 09:22:20.391000	TOO	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:20.401	2013-10-15 09:22:20.861000	MUCH	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:21.371	2013-10-15 09:22:21.941000	TO(3)	block	1	0.5100	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:22.681	2013-10-15 09:22:23.191000	THEM(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:23.201	2013-10-15 09:22:23.821000	ALL	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:23.831	2013-10-15 09:22:24.481000	HAVE	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:24.491	2013-10-15 09:22:25.261000	EVERYTHING	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:25.271	2013-10-15 09:22:25.501000	THEY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:30.051	2013-10-15 09:22:30.341000	AS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:30.351	2013-10-15 09:22:30.571000	THEY	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:32.761	2013-10-15 09:22:33.011000	TO(3)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:33.021	2013-10-15 09:22:33.391000	DO	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:46.039	2013-10-15 09:22:46.309000	BUT	block	1	\N	1	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:46.319	2013-10-15 09:22:46.619000	ONE(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:47.059	2013-10-15 09:22:47.229000	A(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:56.819	2013-10-15 09:22:57.179000	THEIR	block	1	\N	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:58.259	2013-10-15 09:22:58.829000	FIRE(2)	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:22:59.519	2013-10-15 09:23:00.259000	AND	block	1	0.6900	1	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:00.269	2013-10-15 09:23:00.799000	WAS(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:05.539	2013-10-15 09:23:05.709000	TO(3)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:05.719	2013-10-15 09:23:05.849000	THE(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:06.789	2013-10-15 09:23:07.259000	ALL	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:07.269	2013-10-15 09:23:07.689000	THE(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:11.219	2013-10-15 09:23:11.329000	THE	block	1	0.1600	1	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:11.879	2013-10-15 09:23:12.409000	PICTURES	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:12.419	2013-10-15 09:23:12.829000	GOLD	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:13.459	2013-10-15 09:23:13.889000	AND	block	1	0.1200	1	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:19.429	2013-10-15 09:23:19.599000	AND(2)	block	1	\N	1	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:21.489	2013-10-15 09:23:21.929000	WAS(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:21.939	2013-10-15 09:23:22.449000	ONLY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:22.459	2013-10-15 09:23:22.649000	THE(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:23.379	2013-10-15 09:23:23.749000	OF	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:23.759	2013-10-15 09:23:24.009000	THEIR	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:28.069	2013-10-15 09:23:28.549000	HAD	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:28.559	2013-10-15 09:23:29.109000	UNTIL	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:29.119	2013-10-15 09:23:29.379000	THIS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:32.099	2013-10-15 09:23:32.319000	IN	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:32.329	2013-10-15 09:23:32.649000	ALL	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:34.199	2013-10-15 09:23:34.729000	EVERY(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:35.359	2013-10-15 09:23:35.719000	HE	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:35.729	2013-10-15 09:23:36.179000	HAD	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:36.879	2013-10-15 09:23:36.999000	THE(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:38.119	2013-10-15 09:23:38.459000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:52.837	2013-10-15 09:23:53.027000	HE	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:53.487	2013-10-15 09:23:53.947000	THAT	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:54.057	2013-10-15 09:23:54.547000	HIS	block	1	0.1100	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:56.347	2013-10-15 09:23:56.737000	IN	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:58.067	2013-10-15 09:23:58.647000	COUNTRIES	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:23:59.687	2013-10-15 09:23:59.897000	HE	block	1	0.4100	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:02.487	2013-10-15 09:24:03.107000	HAD	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:07.067	2013-10-15 09:24:07.407000	AND	block	1	\N	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:07.417	2013-10-15 09:24:07.707000	AT	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:08.507	2013-10-15 09:24:08.907000	FROM(2)	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:08.917	2013-10-15 09:24:09.317000	GREAT	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:09.617	2013-10-15 09:24:09.787000	HE	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:10.867	2013-10-15 09:24:10.977000	THE	block	1	0.1700	1	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:25.837	2013-10-15 09:24:25.927000	ALL	block	1	\N	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:26.827	2013-10-15 09:24:27.177000	THAT(2)	block	1	0.9000	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:27.187	2013-10-15 09:24:27.267000	HE	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:27.277	2013-10-15 09:24:27.497000	HAD	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:28.557	2013-10-15 09:24:28.657000	THE(2)	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:28.957	2013-10-15 09:24:29.057000	IN	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:55.728	2013-10-15 09:24:55.838000	THE(2)	block	1	\N	1	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:55.848	2013-10-15 09:24:56.528000	SPANISH	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:57.158	2013-10-15 09:24:57.338000	IS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:57.888	2013-10-15 09:24:58.128000	IN(2)	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:58.668	2013-10-15 09:24:58.898000	SUCH	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:59.208	2013-10-15 09:24:59.828000	SPAIN	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:24:59.838	2013-10-15 09:25:00.108000	AND	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:26:41.919	2013-10-15 09:26:42.069000	THE(2)	block	1	\N	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:26:42.079	2013-10-15 09:26:43.029000	GOLD	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:26:43.799	2013-10-15 09:26:44.109000	IN	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:26:44.119	2013-10-15 09:26:44.199000	THE(2)	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:26:44.249	2013-10-15 09:26:44.809000	ORCHARD	block	1	0.0500	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:27:30.308	2013-10-15 09:27:30.638000	TALE	block	1	\N	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:27:39.638	2013-10-15 09:27:40.058000	FOLK	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:27:42.528	2013-10-15 09:27:42.768000	THERE	block	1	\N	1	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:04.999	2013-10-15 09:28:05.469000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:05.479	2013-10-15 09:28:06.229000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:09.889	2013-10-15 09:28:10.319000	DIVIDED	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:10.329	2013-10-15 09:28:10.499000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:10.509	2013-10-15 09:28:10.939000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:10.949	2013-10-15 09:28:11.249000	IS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:11.259	2013-10-15 09:28:11.819000	12	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:15.209	2013-10-15 09:28:15.589000	DIVIDED	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:15.599	2013-10-15 09:28:15.769000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:15.779	2013-10-15 09:28:16.169000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:16.179	2013-10-15 09:28:16.359000	IS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:16.369	2013-10-15 09:28:16.929000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:20.989	2013-10-15 09:28:21.409000	DIVIDED	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:21.419	2013-10-15 09:28:21.749000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:21.759	2013-10-15 09:28:22.189000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:22.199	2013-10-15 09:28:22.449000	IS(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:22.459	2013-10-15 09:28:22.979000	10	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:26.589	2013-10-15 09:28:27.189000	DIVIDED	block	1	\N	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:27.199	2013-10-15 09:28:27.509000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:27.519	2013-10-15 09:28:28.029000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:28.039	2013-10-15 09:28:28.289000	IS(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:28.299	2013-10-15 09:28:28.889000	9	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:38.359	2013-10-15 09:28:38.739000	DIVIDED	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:38.749	2013-10-15 09:28:39.059000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:39.069	2013-10-15 09:28:39.529000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:39.539	2013-10-15 09:28:39.929000	IS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:43.169	2013-10-15 09:28:43.589000	DIVIDED	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:43.599	2013-10-15 09:28:43.749000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:43.759	2013-10-15 09:28:44.209000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:44.219	2013-10-15 09:28:44.499000	IS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:46.839	2013-10-15 09:28:47.569000	66	block	1	\N	1	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:47.579	2013-10-15 09:28:47.999000	DIVIDED	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:48.009	2013-10-15 09:28:48.199000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:48.209	2013-10-15 09:28:48.569000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:48.579	2013-10-15 09:28:48.869000	IS(2)	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:48.879	2013-10-15 09:28:49.409000	6	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:52.019	2013-10-15 09:28:52.389000	DIVIDED	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:52.399	2013-10-15 09:28:52.579000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:52.589	2013-10-15 09:28:52.969000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:52.979	2013-10-15 09:28:53.159000	IS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:56.289	2013-10-15 09:28:56.729000	DIVIDED	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:56.739	2013-10-15 09:28:56.919000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:56.929	2013-10-15 09:28:57.299000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:28:57.309	2013-10-15 09:28:57.509000	IS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:04.199	2013-10-15 09:29:04.729000	DIVIDED	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:04.739	2013-10-15 09:29:04.989000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:04.999	2013-10-15 09:29:05.459000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:05.469	2013-10-15 09:29:05.759000	IS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:11.409	2013-10-15 09:29:11.989000	DIVIDED	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:11.999	2013-10-15 09:29:12.219000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:12.229	2013-10-15 09:29:12.659000	11	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:12.669	2013-10-15 09:29:12.829000	IS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:16.199	2013-10-15 09:29:16.809000	11	block	1	\N	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:16.819	2013-10-15 09:29:17.369000	DIVIDED	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:17.379	2013-10-15 09:29:17.539000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:17.549	2013-10-15 09:29:17.959000	11	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:17.969	2013-10-15 09:29:18.169000	IS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:18.179	2013-10-15 09:29:18.899000	1	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:21.169	2013-10-15 09:29:21.529000	1	block	1	\N	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:21.539	2013-10-15 09:29:22.169000	DIVIDED	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:22.179	2013-10-15 09:29:22.479000	BY	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:22.999	2013-10-15 09:29:23.359000	IS	block	1	0.0100	2	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:37.309	2013-10-15 09:29:37.359000	THE	block	1	\N	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:29:41.399	2013-10-15 09:29:42.069000	THE(3)	block	1	0.2500	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:30:07.054	2013-10-15 09:30:07.424000	TALE	block	1	0.0100	2	1
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:30:13.164	2013-10-15 09:30:13.444000	THERE	block	1	\N	1	2
RT11-APHRODITE	fAH6-6-2004-06-18	2013-10-15 09:30:13.454	2013-10-15 09:30:13.754000	WAS	block	1	0.0100	2	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:34:44.323	2013-10-15 09:34:44.733000	DAD	block	1	\N	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:34:44.833	2013-10-15 09:34:45.393000	IS	block	1	0.1000	1	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:34:45.403	2013-10-15 09:34:45.863000	MAD	block	1	0.0100	2	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:34:58.553	2013-10-15 09:34:58.643000	DAD	block	1	\N	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:34:58.653	2013-10-15 09:34:58.863000	IS	block	1	0.0100	2	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:15.873	2013-10-15 09:35:15.973000	AT	block	1	0.0100	2	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:15.983	2013-10-15 09:35:16.183000	SAM	block	1	0.0100	2	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:18.853	2013-10-15 09:35:19.973000	DAD	block	1	\N	1	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:27.643	2013-10-15 09:35:28.733000	SAM	block	1	\N	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:32.363	2013-10-15 09:35:32.683000	SAM	block	1	\N	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:33.943	2013-10-15 09:35:34.083000	IS	block	1	1.2600	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:34.093	2013-10-15 09:35:34.413000	SAD	block	1	0.0100	2	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:40.023	2013-10-15 09:35:40.633000	IS	block	1	\N	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:40.643	2013-10-15 09:35:41.293000	DAD	block	1	0.0100	2	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:41.303	2013-10-15 09:35:42.183000	SAD	block	1	0.0100	2	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:46.203	2013-10-15 09:35:47.013000	IS(2)	block	1	\N	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:47.653	2013-10-15 09:35:48.083000	DAD	block	1	0.6400	1	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:48.093	2013-10-15 09:35:48.643000	MAD	block	1	0.0100	2	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:53.343	2013-10-15 09:35:53.993000	IS	block	1	\N	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:54.293	2013-10-15 09:35:54.973000	SAM	block	1	0.3000	1	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:56.413	2013-10-15 09:35:56.673000	SAD	block	1	1.4400	1	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:59.723	2013-10-15 09:35:59.923000	IS(2)	block	1	\N	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:35:59.933	2013-10-15 09:36:00.153000	SAM	block	1	0.0100	2	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:00.163	2013-10-15 09:36:00.773000	MAD	block	1	0.0100	2	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:01.163	2013-10-15 09:36:01.183000	I	block	1	\N	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:03.293	2013-10-15 09:36:03.763000	I	block	1	\N	1	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:04.953	2013-10-15 09:36:05.003000	AT	block	1	0.3700	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:06.063	2013-10-15 09:36:06.133000	THE	block	1	1.0600	1	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:06.693	2013-10-15 09:36:07.393000	MAT	block	1	0.5600	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:13.483	2013-10-15 09:36:14.213000	TAD	block	1	\N	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:14.913	2013-10-15 09:36:15.623000	IS	block	1	0.7000	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:16.073	2013-10-15 09:36:17.163000	AT	block	1	0.4500	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:17.173	2013-10-15 09:36:17.783000	THE	block	1	0.0100	2	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:18.083	2013-10-15 09:36:18.353000	MAT	block	1	0.3000	1	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:20.003	2013-10-15 09:36:21.103000	TAD	block	1	\N	1	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:21.113	2013-10-15 09:36:21.273000	AND(2)	block	1	0.0100	2	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:21.283	2013-10-15 09:36:21.303000	I	block	1	0.0100	2	1
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:21.313	2013-10-15 09:36:22.423000	SAT	block	1	0.0100	2	2
RT11-APHRODITE	fAJ7-7-2007-02-07	2013-10-15 09:36:23.523	2013-10-15 09:36:23.793000	THE(3)	block	1	\N	1	2
